MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MiscVal_log,PoolArea_log,LotArea_log,3SsnPorch_log,LowQualFinSF_log,BsmtFinSF2_log,ScreenPorch_log,BsmtHalfBath_log,EnclosedPorch_log,MasVnrArea_log,OpenPorchSF_log,LotFrontage_log,BsmtFinSF1_log,WoodDeckSF_log,TotalBsmtSF_log,1stFlrSF_log,GrLivArea_log,WoodDeckSF_add_OpenPorchSF,1stFlrSF_add_2ndFlrSF,GarageArea_add_TotalBsmtSF,GrLivArea_add_TotalBsmtSF,GrLivArea_add_GarageArea,MasVnrArea_add_TotalBsmtSF,TotalBsmtSF_add_1stFlrSF,KitchenQual_add_BsmtQual,ExterQual_add_KitchenQual,ExterQual_add_BsmtQual,OverallQual_add_KitchenQual,OverallQual_add_ExterQual,BsmtQual_multiply_TotalBsmtSF,ExterQual_multiply_GrLivArea,KitchenQual_multiply_GrLivArea,KitchenQual_multiply_TotalBsmtSF,KitchenQual_multiply_BsmtQual,ExterQual_multiply_TotalBsmtSF,ExterQual_multiply_BsmtQual,ExterQual_multiply_KitchenQual,OverallQual_multiply_GrLivArea,TotalBaths_All,TotalRooms_All,PropertyAge,GarageAge,RemodAge,YearsSinceRemod,ImprovementGap,LifecycleRatio,EffectiveAge,WoodDeckSF_add_OpenPorchSF_log,1stFlrSF_add_2ndFlrSF_log,GrLivArea_add_TotalBsmtSF_log,MasVnrArea_add_TotalBsmtSF_log,TotalBsmtSF_add_1stFlrSF_log,BsmtQual_multiply_TotalBsmtSF_log,ExterQual_multiply_GrLivArea_log,KitchenQual_multiply_GrLivArea_log,KitchenQual_multiply_TotalBsmtSF_log,ExterQual_multiply_TotalBsmtSF_log,ExterQual_multiply_KitchenQual_log,OverallQual_multiply_GrLivArea_log,ImprovementGap_log,LifecycleRatio_log,GrLivArea_per_BedroomAbvGr_log,TotalBsmtSF_per_BedroomAbvGr_log,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,PavedDrive_P,PavedDrive_Y,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,KitchenAbvGr_log,IsRemodeled,RecentRemod,VeryRecentRemod,TotalBsmtSF_per_LotArea,GrLivArea_per_LotArea_log,1stFlrSF_per_LotArea_log,TotalBsmtSF_per_LotArea_log,SalePrice,SalePrice_log,Id
20,70.0,11200,5,5,0.0,3,3,3,3,1,3,906.0,1,0.0,134.0,1040.0,5,1040,0,0,1040,3,1,3,5,0,0,1,1.0,384.0,3,3,0,0,0,0,0,0,0,0,0,2,2008,0.0,0.0,9.32375833901174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2626798770413155,6.810142450115136,0.0,6.947937068614969,6.947937068614969,6.947937068614969,0,1040,1424.0,2080.0,1424.0,1040.0,2080.0,6,6,6,8,8,3120.0,3120,3120,3120.0,9,3120.0,9,9,5200,2.0,8,43,43.0,43,43,0,0.0,43.0,0.0,6.947937068614969,7.640603826393634,6.947937068614969,7.640603826393634,8.045908742270779,8.045908742270779,8.045908742270779,8.045908742270779,8.045908742270779,2.302585092994046,8.556606193773073,0.0,0.0,5.851244166332663,5.851244166332663,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,0,0,0.09285714285714286,0.08879549878313117,0.08879549878313117,0.08879549878313117,129500,11.771443882099636,11
60,85.0,11924,9,5,286.0,5,3,5,3,1,6,998.0,1,0.0,177.0,1175.0,5,1182,1142,0,2324,4,1,5,11,2,4,3,3.0,736.0,3,3,147,21,0,0,0,0,0,0,0,7,2006,0.0,0.0,9.386392315756542,0.0,0.0,0.0,0.0,0.0,0.0,5.659482215759621,3.091042453358316,4.454347296253507,6.906754778648554,4.997212273764115,7.069874128458572,7.075808863978387,7.751475318021456,168,2324,1911.0,3499.0,3060.0,1461.0,2357.0,10,10,10,14,14,5875.0,11620,11620,5875.0,25,5875.0,25,25,20916,4.0,17,1,1.0,0,0,1,1.0,0.7,5.1298987149230735,7.751475318021456,8.160518247477505,7.2875606403097235,7.765569081097317,8.678631537293768,9.360569085222874,9.360569085222874,8.678631537293768,8.678631537293768,3.258096538021482,9.94831750445392,0.6931471805599453,0.6931471805599453,6.366470447731438,5.68612753941748,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471805599453,1,1,1,0.09854075813485408,0.1780633701715355,0.09451696480148011,0.09398271559968685,345000,12.75130259456002,12
20,72.0,12968,5,6,0.0,3,3,3,3,1,5,737.0,1,0.0,175.0,912.0,3,912,0,0,912,2,1,3,4,0,0,1,1.0,352.0,3,3,140,0,0,0,176,0,0,0,0,9,2008,0.0,0.0,9.470317173335742,0.0,0.0,0.0,5.176149732573829,0.0,0.0,0.0,0.0,4.290459441148391,6.6039438246004725,4.948759890378168,6.816735880594968,6.816735880594968,6.816735880594968,140,912,1264.0,1824.0,1264.0,912.0,1824.0,6,6,6,8,8,2736.0,2736,2736,2736.0,9,2736.0,9,9,4560,2.0,6,46,46.0,46,46,0,0.0,46.0,4.948759890378168,6.816735880594968,7.509335266016592,6.816735880594968,7.509335266016592,7.914617709040679,7.914617709040679,7.914617709040679,7.914617709040679,7.914617709040679,2.302585092994046,8.4252971767117,0.0,0.0,6.124683390894205,6.124683390894205,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,0,0,0.0703269586674892,0.06796417064528346,0.06796417064528346,0.06796417064528346,144000,11.87757552297847,13
20,91.0,10652,7,5,306.0,4,3,4,3,3,1,0.0,1,0.0,1494.0,1494.0,5,1494,0,0,1494,3,1,4,7,1,4,2,3.0,840.0,3,3,160,33,0,0,0,0,0,0,0,8,2007,0.0,0.0,9.273596821611198,0.0,0.0,0.0,0.0,0.0,0.0,5.726847747587197,3.5263605246161616,4.5217885770490405,0.0,5.081404364984463,7.309881485824787,7.309881485824787,7.309881485824787,193,1494,2334.0,2988.0,2334.0,1800.0,2988.0,8,8,8,11,11,5976.0,5976,5976,5976.0,16,5976.0,16,16,10458,2.0,11,1,1.0,0,0,1,1.0,0.7,5.267858159063328,7.3098814858247865,8.002694162283937,7.496097345175956,8.002694162283937,8.695674048824253,8.695674048824253,8.695674048824253,8.695674048824253,8.695674048824253,2.833213344056216,9.255218130754269,0.6931471805599453,0.6931471805599453,6.212606095751519,6.212606095751519,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471805599453,1,1,1,0.14025535110777318,0.1312522295236978,0.1312522295236978,0.1312522295236978,279500,12.54076114938842,14
20,73.0,10920,6,5,212.0,3,3,3,3,1,4,733.0,1,0.0,520.0,1253.0,3,1253,0,0,1253,2,1,3,5,1,2,2,1.0,352.0,3,3,0,213,176,0,0,0,0,2,0,5,2008,0.0,0.0,9.298442820197728,0.0,0.0,0.0,0.0,0.0,5.176149732573829,5.3612921657094255,5.365976015021851,4.30406509320417,6.598509028614515,0.0,7.134093721192866,7.134093721192866,7.134093721192866,213,1253,1605.0,2506.0,1605.0,1465.0,2506.0,6,6,6,9,9,3759.0,3759,3759,3759.0,9,3759.0,9,9,7518,2.5,8,48,48.0,48,48,0,0.0,48.0,5.365976015021851,7.134093721192866,7.826842098158293,7.290292882446597,7.826842098158293,8.23217423638394,8.23217423638394,8.23217423638394,8.23217423638394,8.23217423638394,2.302585092994046,8.925188429378027,0.0,0.0,6.441743671005939,6.441743671005939,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,0,0,0.11474358974358974,0.1086244141107003,0.1086244141107003,0.1086244141107003,157000,11.964007453736912,15
45,51.0,6120,7,8,0.0,3,3,3,3,1,1,0.0,1,0.0,832.0,832.0,5,854,0,0,854,2,1,3,5,0,0,1,2.0,576.0,3,3,48,112,0,0,0,0,0,4,0,7,2007,0.0,0.0,8.71948076085107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.727387818712341,3.951243718581427,0.0,3.8918202981106265,6.725033642166843,6.75110146893676,6.75110146893676,160,854,1408.0,1686.0,1430.0,832.0,1686.0,6,6,6,10,10,2496.0,2562,2562,2496.0,9,2496.0,9,9,5978,1.0,7,78,16.0,6,6,72,1.0833333333333333,54.599999999999994,5.081404364984463,6.75110146893676,7.430707082545968,6.725033642166843,7.430707082545968,7.822845290279774,7.848933726364071,7.848933726364071,7.822845290279774,7.822845290279774,2.302585092994046,8.696008608880904,4.290459441148391,0.7339691750802004,6.059123195581797,6.0330862217988015,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,1,0,0.13594771241830064,0.1306268517292247,0.1306268517292247,0.12746729143885618,132000,11.790564777297387,16
20,73.0,11241,6,7,180.0,3,3,3,3,1,5,578.0,1,0.0,426.0,1004.0,5,1004,0,0,1004,2,1,3,5,1,3,3,2.0,480.0,3,3,0,0,0,0,0,0,0,0,700,3,2010,6.55250788703459,0.0,9.32741204356202,0.0,0.0,0.0,0.0,0.0,0.0,5.198497031265826,0.0,4.30406509320417,6.361302477572996,0.0,6.912742820493176,6.912742820493176,6.912742820493176,0,1004,1484.0,2008.0,1484.0,1184.0,2008.0,6,6,6,9,9,3012.0,3012,3012,3012.0,9,3012.0,9,9,6024,2.0,8,40,40.0,40,40,0,0.0,40.0,0.0,6.912742820493176,7.605392364814935,7.077498053569231,7.605392364814935,8.0106915391303,8.0106915391303,8.0106915391303,8.0106915391303,8.0106915391303,2.302585092994046,8.703672758358856,0.0,0.0,6.220590170099739,6.220590170099739,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,0,0,0.08931589716217418,0.08554988192447105,0.08554988192447105,0.08554988192447105,149000,11.91170829631447,17
90,72.0,10791,4,5,0.0,3,3,0,0,0,0,0.0,0,0.0,0.0,0.0,3,1296,0,0,1296,2,2,3,6,0,0,1,2.0,516.0,3,3,0,0,0,0,0,0,0,0,500,10,2006,6.2166061010848646,0.0,9.286560397887593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.290459441148391,0.0,0.0,0.0,7.167809184316444,7.167809184316444,0,1296,516.0,1296.0,1812.0,0.0,1296.0,3,6,3,7,7,0.0,3888,3888,0.0,0,0.0,0,9,5184,2.0,8,39,39.0,39,39,0,0.0,39.0,0.0,7.167809184316444,7.167809184316444,0.0,7.167809184316444,0.0,8.265907334155747,8.265907334155747,0.0,0.0,2.302585092994046,8.553525120663627,0.0,0.0,6.47543271670409,0.0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.0986122886681098,0,0,0,0.0,0.11341804149572332,0.11341804149572332,0.0,90000,11.407576060361786,18
20,66.0,13695,5,5,0.0,3,3,3,3,1,6,646.0,1,0.0,468.0,1114.0,5,1114,0,0,1114,3,1,4,6,0,0,1,2.0,576.0,3,3,0,102,0,0,0,0,0,0,0,6,2008,0.0,0.0,9.524859098381524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.634728988229636,4.204692619390966,6.472346294500901,0.0,7.016609683894219,7.016609683894219,7.016609683894219,102,1114,1690.0,2228.0,1690.0,1114.0,2228.0,7,7,6,9,8,3342.0,3342,4456,4456.0,12,3342.0,9,12,5570,2.5,9,4,4.0,4,4,0,0.0,2.8,4.634728988229636,7.016609683894219,7.709308333385869,7.016609683894219,7.709308333385869,8.114623886420098,8.114623886420098,8.402231172946555,8.402231172946555,8.114623886420098,2.5649493574615367,8.625329850020815,0.0,0.0,5.919789510401091,5.919789510401091,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,1,1,0.08134355604235122,0.0782043013403248,0.0782043013403248,0.0782043013403248,159000,11.976665770490769,19
20,70.0,7560,5,6,0.0,3,3,3,3,1,2,504.0,1,0.0,525.0,1029.0,3,1339,0,0,1339,3,1,3,6,0,0,1,1.0,294.0,3,3,0,0,0,0,0,0,0,3,0,5,2009,0.0,0.0,8.93075873555827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2626798770413155,6.22455842927536,0.0,6.937314081223682,7.200424892944957,7.200424892944957,0,1339,1323.0,2368.0,1633.0,1029.0,2368.0,6,6,6,8,8,3087.0,4017,4017,3087.0,9,3087.0,9,9,6695,1.0,9,51,51.0,44,44,7,7.285714285714286,51.0,0.0,7.200424892944957,7.7702232041587855,6.937314081223682,7.7702232041587855,8.035278911144667,8.29853954537488,8.29853954537488,8.035278911144667,8.035278911144667,2.302585092994046,8.80926561216931,2.0794415416798357,2.114532861491106,6.103304028863517,5.840641657373398,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,1,0,0,0.1361111111111111,0.16306772068328354,0.16306772068328354,0.12761112459264606,139000,11.842236406331557,20
60,101.0,14215,8,5,380.0,4,3,5,3,3,1,0.0,1,0.0,1158.0,1158.0,5,1158,1218,0,2376,4,1,4,9,1,4,2,3.0,853.0,3,3,240,154,0,0,0,0,0,0,0,11,2006,0.0,0.0,9.562123369834488,0.0,0.0,0.0,0.0,0.0,0.0,5.942799375126701,5.043425116919247,4.624972813284271,0.0,5.484796933490655,7.055312843339752,7.055312843339752,7.773594467360194,394,2376,2011.0,3534.0,3229.0,1538.0,2316.0,9,8,9,12,12,5790.0,9504,9504,4632.0,20,4632.0,20,16,19008,3.5,14,1,1.0,0,0,1,1.0,0.7,5.978885764901122,7.773594467360194,8.170468578330674,7.338888133838879,7.748028524432376,8.66406026722579,9.15957325492253,9.15957325492253,8.440959885416648,8.440959885416648,2.833213344056216,9.852667830206153,0.6931471805599453,0.6931471805599453,6.38856140554563,5.671603576291966,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471805599453,1,1,1,0.08146324305311291,0.1545626345582552,0.07831497882749926,0.07831497882749926,325300,12.692506186542175,21
45,57.0,7449,7,7,0.0,3,3,3,3,1,1,0.0,1,0.0,637.0,637.0,5,1108,0,0,1108,3,1,4,6,1,4,1,1.0,280.0,3,3,0,0,205,0,0,0,0,4,0,6,2007,0.0,0.0,8.915969311373605,0.0,0.0,0.0,0.0,0.0,5.327876168789581,0.0,0.0,4.060443010546419,0.0,0.0,6.45833828334479,7.011213987350367,7.011213987350367,0,1108,917.0,1745.0,1388.0,637.0,1745.0,7,7,6,11,10,1911.0,3324,4432,2548.0,12,1911.0,9,12,7756,1.0,10,77,77.0,57,57,20,3.85,77.0,0.0,7.011213987350367,7.465082736399547,6.45833828334479,7.465082736399547,7.555905093611346,8.109224953089955,8.396831834745054,7.8434564043761155,7.555905093611346,2.5649493574615367,8.956350940490871,3.044522437723423,1.5789787049493917,5.91440350097152,5.362855887685608,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,1,0,0,0.08551483420593368,0.13866986624177852,0.13866986624177852,0.08205437602443988,139400,11.84510995088398,22
20,75.0,9742,8,5,281.0,4,3,4,3,1,1,0.0,1,0.0,1777.0,1777.0,5,1795,0,0,1795,3,1,4,7,1,4,2,2.0,534.0,3,3,171,159,0,0,0,0,0,0,0,9,2008,0.0,0.0,9.184304357425342,0.0,0.0,0.0,0.0,0.0,0.0,5.641907070938114,5.075173815233827,4.330733340286331,0.0,5.147494476813453,7.48324441607385,7.493317248862145,7.493317248862145,330,1795,2311.0,3572.0,2329.0,2058.0,3572.0,8,8,8,12,12,7108.0,7180,7180,7108.0,16,7108.0,16,16,14360,2.0,11,6,6.0,6,6,0,0.0,4.199999999999999,5.802118375377063,7.493317248862145,8.181160858023409,7.629975707027789,8.181160858023409,8.869116865929483,8.879193928110318,8.879193928110318,8.869116865929483,8.869116865929483,2.833213344056216,9.57227147806062,0.0,0.0,6.395817926363456,6.385756354618021,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.6931471805599453,0,1,0,0.18240607678094847,0.1691128265608017,0.1691128265608017,0.16755141056001843,230000,12.345838935721968,23
